weather_id,expedition_id,weather_date,temperature,wind_speed,precipitation,visibility,weather_conditions
4f841fff-71ff-4719-85fd-1d7d6e2a2866,c562d565-8df2-4c2a-ae83-065590730e08,2024-01-21 19:00:12,39.66,131.92,42.91,Cloudy,Snow
cd81ce67-a1ab-4934-a905-57268ef4c4fe,aa88dfcd-07cb-49d3-92c2-37cc78d084d2,2024-01-21 19:00:12,-11.19,74.05,91.03,Cloudy,Snow
faa7dfc9-7c6e-406a-ad30-73e18cbac665,e8604599-a5a1-4eb5-b9f6-4272b2c8ea5f,2024-01-21 19:00:12,37.78,69.48,77.44,Foggy,Stormy
77b82dc0-20ee-48d4-8d26-2f2b39c50a5e,270e7db4-e243-46bb-a298-e60652d6aa39,2024-01-21 19:00:12,-20.64,71.26,36.2,Clear,Sunny
34474e46-d554-4bd4-9153-1de0c13c2cd5,def50527-f565-430b-91e0-cac655461599,2024-01-21 19:00:12,38.44,23.92,53.41,Cloudy,Sunny
70de9f0b-bf03-4a3c-be50-9197d8d19099,af3f5d15-f5dc-43e5-ad68-b1395cdbcd98,2024-01-21 19:00:12,31.05,86.75,78.85,Clear,Rain
ffb24783-484a-4852-985d-b7ac0a241674,f2d3ca31-05da-4fcc-8adc-a1319c677f7b,2024-01-22 19:00:12,32.89,103.67,5.78,Cloudy,Sunny
372a7794-82e5-42c0-bc1c-532fcf49fb87,3a7a24af-78df-4000-8df3-d5d24bb93a6e,2024-01-22 19:00:12,-7.37,94.61,8.37,Cloudy,Snow
ef02ae4a-8899-4749-a77a-54b986ff6439,adc5b172-02bd-4082-b209-892abc5d0f36,2024-01-22 19:00:12,-7.18,64.84,49.75,Foggy,Snow
693d329a-3ef9-4c44-afc0-6834ff723162,05914a8e-8602-4e08-811c-82ea129f1e64,2024-01-23 19:00:12,33.52,14.68,71.21,Clear,Snow
371523a0-86d0-4479-bf87-1197e8896a7c,0cdbd706-1092-4d92-acc0-7f5452885181,2024-01-23 19:00:12,-24.64,65.29,43.98,Clear,Stormy
d14beda5-2c9d-42dc-ba53-472f0648bdfb,c25caeff-7ee1-41b5-a759-fb97c4336d62,2024-01-23 19:00:12,29.31,40.86,88.67,Foggy,Rain
344877e2-3625-45dc-b735-e57d5ca7cf5b,145defe5-ed5e-4705-ad9f-96b1c3dffdd5,2024-01-23 19:00:12,-5.21,103.36,50.12,Clear,Stormy
24d1e124-ceca-4bf9-a7cd-045de8fa7d1f,e3e5c543-1bcb-4e3b-923f-1fd503289dff,2024-01-23 19:00:12,-19.83,44.7,31.72,Clear,Stormy
ac7ddc1b-11cf-4962-aa00-c41f656bede0,3a8ed0da-c158-4d31-be36-1cd48c462cb9,2024-01-23 19:00:12,18.59,48.18,42.74,Clear,Sunny
f80c2485-ed1d-4d61-b851-822df658d3fe,d54b98f5-29a5-4a61-9e03-362552a9174a,2024-01-23 19:00:12,33.66,1.88,85.42,Clear,Stormy
b36cbc14-53ba-46d2-a467-80422fef1178,6130737d-22cb-485c-b89c-72afe6d76005,2024-01-23 19:00:12,30.88,92.76,99.81,Foggy,Sunny
a859f189-ad9a-495f-bdda-6d82648100ab,cab06324-98cf-49a2-bbb3-8d470c6dddc5,2024-01-23 19:00:12,32.71,0.71,95.33,Foggy,Snow
63bdc2cb-ef5d-48be-aef2-9803afc5a1fd,7c818fd6-f3ea-40dc-b841-dfddee8ea63a,2024-01-23 19:00:12,31.04,104.83,51.48,Clear,Stormy
19c92404-b7ed-4ed6-a972-792b0c3e23bf,112c830e-cfdd-437a-b83d-302aacd89bdd,2024-01-23 19:00:12,24.35,4.85,43.11,Cloudy,Rain
ba501789-ed79-423a-a6e0-d68120af809e,cd865d9a-4f1a-4170-ba2d-be96515e75bc,2024-01-23 19:00:12,-13.63,58.0,69.23,Foggy,Stormy
8a756fdb-3d56-4193-9422-5f6cc56ef09e,94b28b95-c839-43b0-b9dd-170f5df77f02,2024-01-23 19:00:12,-10.64,126.84,56.79,Clear,Snow
9a797bb1-1d7a-417d-8868-951989743476,f7c517bf-4c89-452c-8f04-3a6df1cd55f6,2024-01-23 19:00:12,-16.57,83.32,55.86,Clear,Stormy
f4011308-a158-4a70-9f41-32d3d642e41c,32daf0e4-3b99-44aa-9f83-c696e26eeb61,2024-01-24 19:00:12,-15.36,144.03,75.82,Clear,Sunny
c89247ea-da69-47bf-8ddf-d9dd59850ae4,62bc18f0-ad7a-4a37-942f-df3b6fe0d238,2024-01-24 19:00:12,35.66,12.85,97.09,Cloudy,Sunny
5b6363fa-027c-4db0-a4cc-6e45ec184338,d273b0b6-d95b-49c1-afaa-d2e9f01bc1b3,2024-01-24 19:00:12,-29.12,37.27,80.74,Cloudy,Sunny
a41679ed-24d2-4ac8-b7a2-c9d36f2b9762,1c7f3040-d572-4639-adfc-76d98435259d,2024-01-24 19:00:12,4.04,55.87,34.2,Foggy,Snow
ce4fc2e1-0e9d-4731-91ac-dc1107a25138,41758168-afc0-4e3a-a1c7-e28c1ce4da4e,2024-01-24 19:00:12,13.54,51.51,40.54,Clear,Rain
ab8317c1-3fd8-41e8-a94a-c34fd22c1f4b,0f7a478f-9f44-4f80-bd66-8e16671748da,2024-01-24 19:00:12,-22.69,97.12,10.11,Clear,Rain
a04d411e-a340-488d-b428-434141b070ac,531b5d95-6bc9-488c-a314-00c3fc74972b,2024-01-24 19:00:12,-7.45,103.1,9.2,Foggy,Rain
b3e0ec54-6569-401c-aaf4-c25a961a0194,109a3e15-2724-4cee-9ede-1c190d09c9f9,2024-01-24 19:00:12,13.42,6.75,76.45,Clear,Stormy
3e810eff-8673-4be9-935f-095ed11f5809,85ec4efa-421e-4a62-9078-9c954d785160,2024-01-24 19:00:12,-25.59,146.21,6.75,Foggy,Sunny
acef99ac-8a91-4b67-b5e9-39d8b72d9d95,f224ca52-6ea7-47b1-a833-3838f3f5be11,2024-01-24 19:00:12,-15.19,67.8,80.73,Foggy,Snow
994f0c81-a28a-4960-bc3f-923c4a2df478,d96cd5f4-41aa-468e-af74-9d29e9da1889,2024-01-24 19:00:12,33.31,56.05,40.08,Foggy,Rain
67b7265d-8418-42a5-8b59-aa064af75180,c98cb22e-17cb-40d8-9e43-e62232e3af34,2024-01-24 19:00:12,24.0,71.5,68.62,Clear,Sunny
c92fc02c-e57f-459a-bee6-831e94c88057,a49f0499-adde-4aca-9534-6ed07b2d2e4c,2024-01-24 19:00:12,17.69,64.86,81.81,Cloudy,Stormy
cae78640-e3e5-4906-b9ba-032915724b79,fcf0068d-cce5-4e91-8e57-291e3f6bfc71,2024-01-25 19:00:12,-25.76,128.96,50.74,Foggy,Snow
f18df8c6-399f-42b2-810e-4796e11982ad,49bbcda9-a012-4007-a8ac-545217be8814,2024-01-25 19:00:12,-23.58,9.66,83.3,Clear,Snow
736a6083-9c98-4f3a-8708-18f2c0462f34,3cd5cc9d-efaf-4ee7-8e7c-b5914d91f457,2024-01-25 19:00:12,-5.83,29.31,68.03,Foggy,Snow
2ede5cb4-269e-4394-904f-88845f62491e,8597cb9b-4eac-4440-b147-94ebbc7e3a3e,2024-01-25 19:00:12,-23.63,68.17,14.82,Clear,Stormy
c2a1a2cb-ebf7-4512-9f77-3a62f14618b4,d06ce4d7-334a-4250-b42a-dd2f06ac0535,2024-01-25 19:00:12,26.7,77.53,78.92,Cloudy,Rain
33b2741e-5a97-45fd-9fc8-a3501fdfb361,1de894bb-d99f-4844-b121-1684674ef6e0,2024-01-25 19:00:12,14.15,45.91,63.74,Foggy,Sunny
356f6d56-1a6b-4f2d-8044-c711eda79d3c,ecdfcb96-3b6d-4d86-9c90-a98b2b5d72c1,2024-01-25 19:00:12,29.54,64.85,46.66,Clear,Snow
74b5db0b-51eb-4938-9917-74b670938ca3,56423543-ea06-422f-a1aa-b68d6ac67cf7,2024-01-25 19:00:12,-11.34,58.42,83.57,Foggy,Stormy
ba001086-1f3e-46f1-b7ae-0547ea195cbb,f5c8f1ec-00f8-4869-aef0-c21920a40e27,2024-01-25 19:00:12,-7.42,46.33,74.78,Cloudy,Rain
e275daf6-1f2b-4c9b-8718-77c08954e804,b83ef7bb-c391-4419-9c0c-9d38b6f82b67,2024-01-25 19:00:12,-17.73,88.29,36.46,Cloudy,Stormy
8ebc3626-77ab-48ae-a929-df0a8748bb35,4a3886f3-6a51-4123-a04b-4a0b26fa262f,2024-01-25 19:00:12,26.64,48.94,38.41,Clear,Stormy
bd753e2b-bb17-4ee0-9296-de9b61caea17,916cf1d8-b6ec-4558-b294-458ad813cfef,2024-01-25 19:00:12,4.93,136.28,97.33,Cloudy,Snow
8b9026a0-3667-4499-8c1a-e550617c015c,35022d3e-b4dd-4d6b-9ddf-e0d83f095266,2024-01-25 19:00:12,16.49,102.72,16.89,Cloudy,Rain
460914bf-6334-4057-9b22-469d17b83bd4,7b440962-8553-4553-892d-210a3db114b0,2024-01-25 19:00:12,-7.7,67.14,4.6,Clear,Rain
1bf77bbe-1060-4b00-a418-945601267906,7e3ec93d-56d7-4361-9b93-ffc2cc93b110,2024-01-25 19:00:12,37.14,144.23,73.33,Foggy,Stormy
da3101b7-4d8f-4482-aaf4-db3846244267,f3fc9c50-d140-44c7-90f7-98927555af4f,2024-01-26 19:00:12,21.65,146.34,49.98,Foggy,Rain
7853ab5a-d796-4244-89ca-9c3038c9d13e,933bbe88-af7f-4275-9246-46f7e8d52e78,2024-01-26 19:00:12,16.86,25.93,72.74,Cloudy,Snow
7b1bc8f1-fc37-4680-b268-ed76540d90d8,4bdfb737-a702-48c6-94e8-52a877ecc279,2024-01-26 19:00:12,11.37,94.37,40.93,Cloudy,Snow
fe0995b0-2b83-492b-abf6-358dd0105840,02b07e1d-1dca-41fa-a43e-79662167affc,2024-01-26 19:00:12,-8.65,50.6,82.11,Foggy,Rain
ad1719bc-8a8c-4aba-8ae9-b57591d8f0b9,0a356753-a9ac-4855-bbdd-cb9345b749a3,2024-01-26 19:00:12,3.06,98.69,61.08,Clear,Rain
d0a95138-ef6c-4a12-8bf1-24af28e9a817,33b1620c-29eb-4545-9034-744579a8b825,2024-01-26 19:00:12,27.68,143.26,77.33,Foggy,Snow
e17a182d-bab1-472a-9435-1e8a7b2167b7,a4ab77c7-1774-4112-8cc3-a76aaca10e07,2024-01-26 19:00:12,39.45,77.39,66.34,Cloudy,Sunny
8ee9b1d5-8226-4570-a5cf-77be6ac0a5ed,19a75714-d870-4d8e-8b7f-7cb54736ef9a,2024-01-26 19:00:12,15.04,88.39,60.13,Cloudy,Sunny
47bf7215-3008-479e-b921-03a2387f30b3,bb4e2cb9-5d15-4206-81ff-07f735001056,2024-01-26 19:00:12,13.08,117.2,84.95,Clear,Rain
9df95f28-e7df-459f-81e4-a66fb12c1cab,aeccaed6-91b6-4993-91c4-d44a889c114f,2024-01-26 19:00:12,16.67,148.57,85.62,Clear,Snow
b71cd85c-cd2b-4537-99c0-9dd749b5faae,0f38edc2-8f95-4ce9-bbe3-eb4233f3f9f6,2024-01-26 19:00:12,37.88,90.32,76.94,Foggy,Sunny
49f69f1b-ba9d-4950-9e89-64a6a07965cb,dee8ebc0-19e7-4b55-98cc-3ff2eb2115b1,2024-01-26 19:00:12,5.24,33.87,17.88,Cloudy,Stormy
45f5314e-1f0b-4643-ae2d-6e0389a2b775,c9093cfb-5f6b-44cc-a078-6061c7524ffc,2024-01-26 19:00:12,24.41,99.23,40.07,Clear,Sunny
10df6189-3f74-424e-9a83-07502ff6870c,e4d1bb30-0669-4f74-94e0-02befd5e9f04,2024-01-26 19:00:12,15.93,36.92,12.43,Cloudy,Sunny
cfdcded7-975e-4c99-b286-ea951dd100cd,6eade846-5ae1-4f27-a4da-a9085611e3f8,2024-01-26 19:00:12,-28.72,62.95,7.17,Clear,Snow
a296e125-1aea-4f1f-9be5-e7bee29eac73,7abe3a91-04a2-418b-9de5-3728e8cfa02f,2024-01-27 19:00:12,27.34,144.14,61.2,Foggy,Snow
05a5ab68-5e1d-42de-b29a-833dfbab15dd,50d8c2dc-ff86-4b11-bdee-da5ec4d3a6c4,2024-01-27 19:00:12,9.42,115.49,6.25,Clear,Snow
1af306a9-94ec-4f40-8221-80d692c46a1b,dfdde767-d644-4fea-b687-b1dab3b8206a,2024-01-28 19:00:12,0.21,36.07,88.61,Foggy,Sunny
caee14f4-e4e5-43c6-bf04-f43d395e974c,89066688-cf68-43c6-a3cb-8b9aaf6834a3,2024-01-28 19:00:12,22.79,3.32,12.28,Foggy,Stormy
f0ee4fa9-afce-429c-8555-958d859fe136,1db09b01-7513-4e42-b8c3-e9364797fa25,2024-01-28 19:00:12,2.99,143.1,95.9,Foggy,Rain
3cb6257a-9292-4721-946c-ff006e75bf54,1172129d-dbb8-48f5-b2f8-2ae7ec2040d9,2024-01-28 19:00:12,2.55,7.79,53.64,Foggy,Rain
3ed4bfb5-ecd6-48cf-8158-8c2bc7d10865,7e996f26-c5b1-479f-ade1-3e08a6b83f97,2024-01-28 19:00:12,-23.43,65.23,53.5,Foggy,Sunny
acb7090e-e8cd-45c5-88a9-8d2d9f5124fd,a80922fc-041a-46ff-b6f9-dbb8f3ca2a8c,2024-01-28 19:00:12,9.97,145.43,60.38,Clear,Sunny
012d736a-ea61-4db3-acbf-b327124c7a6c,7a0185dc-d81f-43d3-98ad-528f0edf11f9,2024-01-28 19:00:12,-15.56,104.43,26.11,Clear,Sunny
99a4b1b4-4322-4b26-bae1-7cfc677ddb02,4834da96-30dd-4a7f-8a6e-9088a101d660,2024-01-28 19:00:12,-16.35,94.64,99.74,Clear,Rain
f4507891-1c29-4291-bef2-5f9622858f23,3ebb0dc1-024d-4b36-be00-e98c93e5cb8a,2024-01-28 19:00:12,35.67,61.86,79.73,Clear,Snow
62dfd491-ab21-4713-bbe7-a6a35a211855,58ed7f8e-6084-4ac7-a4c9-eebfdbefe93d,2024-01-28 19:00:12,27.93,22.27,95.52,Foggy,Snow
d46345b3-2b17-48c5-b96f-524d19ed63f3,3cd68595-ec35-4c85-a4fe-98a333fd815e,2024-01-28 19:00:12,27.76,72.3,0.93,Clear,Stormy
cbf88f2b-4103-41fc-bb4c-84802c6c0d88,523ec3ad-18b0-4699-8c92-5be4e25afb73,2024-01-28 19:00:12,0.57,57.8,73.85,Clear,Sunny
ff9cc89c-dfd4-4e5d-a8f8-da6a90bf2fc1,adf67d95-0588-479f-8aba-18f87eebb8a7,2024-01-28 19:00:12,-22.35,84.73,48.6,Clear,Snow
ca9c049e-8f8d-4cf8-858e-6a52dbd61bb2,9351631c-69c5-4f68-9d89-10bafe297958,2024-01-28 19:00:12,5.19,143.55,59.83,Cloudy,Snow
e680f3f2-46da-4455-92a6-e848baa3dde5,4825d056-7498-4203-83bb-c9c7fe17c71f,2024-01-28 19:00:12,2.83,54.05,27.28,Clear,Stormy
7fa55353-e21d-4be0-8fc5-17cb9d026356,6c82ea97-45d9-4b54-838c-70bc574803c0,2024-01-29 19:00:12,12.44,50.31,98.31,Cloudy,Rain
81895104-759c-4d32-9656-b81d16dfefe3,888e9b79-66e0-4829-a0ec-a6dc1ec98eeb,2024-01-29 19:00:12,-14.19,41.88,19.89,Cloudy,Stormy
ca5740e8-fbbd-4433-bf58-e6b8f305e15c,273d47a2-8c10-45fd-b148-bf1f0cb02fe3,2024-01-29 19:00:12,17.9,93.26,74.23,Cloudy,Snow
7546c445-e09a-4130-8421-973e572056da,55e5db69-f29c-4cb1-9282-e8009aa11a61,2024-01-29 19:00:12,-15.13,104.38,42.53,Cloudy,Snow
8a2f73f9-1c64-4c36-881d-183962c23ec7,5417216e-ed78-4c1a-a800-ef24345363ce,2024-01-29 19:00:12,25.26,14.98,82.4,Cloudy,Snow
82c28981-3c3e-4f07-95fc-a940b9181977,502fdcf3-131c-49df-96a2-2d9cdfca9d83,2024-01-29 19:00:12,17.95,74.92,0.94,Foggy,Rain
c80ca9ec-6ba1-44ed-b62a-4e99c58fd9b4,d8b06897-76de-4e7b-85cb-3d7c19e3c4fe,2024-01-29 19:00:12,11.95,98.24,57.97,Clear,Stormy
3a9da0a2-152f-445c-805d-27e7d9136725,879565e7-248f-4f0a-9d07-7985811fd0b1,2024-01-29 19:00:12,31.81,84.8,11.97,Foggy,Rain
8cbd960c-ada9-4730-b831-7abc22a770cf,4ef7cbfd-b8bf-47e1-b78c-e66fdcfe98f1,2024-01-29 19:00:12,20.06,63.72,23.94,Cloudy,Stormy
0c1201df-df53-41bb-b5e7-5fac49a31a5d,3c8bd25d-c249-4c4d-9b4d-2c47a36f594a,2024-01-29 19:00:12,24.67,89.2,23.92,Cloudy,Sunny
46a8c370-9d82-4eb0-b87b-a5905157a62a,b4d8ac3d-d696-4ef0-bd14-6b9951e0ab5f,2024-01-29 19:00:12,-1.53,77.44,93.34,Cloudy,Rain
e13d5782-3e70-4986-b5b4-1a3012a3ce80,5b47bd4b-7a80-44a7-ac77-ce2364f3784f,2024-01-29 19:00:12,-12.67,42.21,37.27,Cloudy,Rain
ba68b65b-7cb4-4245-bc89-b310648f61ed,0ceb0523-3964-4d22-a47e-6558f9f9e3d1,2024-01-30 19:00:12,-9.52,42.1,66.08,Cloudy,Snow
4a67df63-4068-47af-ac0e-25ef6d1b0b0c,adf49ef0-3961-41e4-8447-370a7c065768,2024-01-30 19:00:12,26.83,92.46,8.65,Clear,Stormy
3bd92612-cd88-425d-a382-fe9b5ef05722,3418f07f-ad62-401e-abbd-a65fdde268a2,2024-01-30 19:00:12,8.38,67.69,7.94,Clear,Stormy
e468323a-9022-4293-adad-5c1fc1d67c6e,ad737538-7ca9-4700-92ad-840a6f457184,2024-01-30 19:00:12,-16.74,138.87,10.52,Clear,Snow
3c69a213-252b-4c55-999a-dcf0a57a9c7a,f1d58097-eebf-4ea3-bc51-468375c85fc0,2024-01-30 19:00:12,-27.64,71.56,74.82,Clear,Stormy
7fe076a1-88f4-452c-95c6-a57ae5bfdc91,ebee6547-f0df-4464-9b60-9fb53c6b237e,2024-01-30 19:00:12,3.64,118.15,95.83,Clear,Sunny
b1c994d6-55f1-4223-aa7c-38a6fd9b852a,88a20961-8f13-4524-8ea7-a9a54ebc21eb,2024-01-30 19:00:12,-2.29,112.09,79.71,Cloudy,Snow
fb6bf8c7-936c-420e-9e7b-4ea540d9d3e9,8ce47bad-956b-4268-bf01-7164f87465fe,2024-01-30 19:00:12,-24.42,73.33,68.48,Clear,Sunny
27d650a1-6b95-4d68-9f0f-e9d0116b0140,fac7e7d6-2155-4f08-895f-b34ea2878b98,2024-01-30 19:00:12,17.11,102.8,66.95,Cloudy,Stormy
6c7d4495-ed21-46fa-825c-d92febe3c548,00b53414-44fe-4d0d-82a4-9ae8952568eb,2024-01-30 19:00:12,33.24,48.27,79.99,Cloudy,Stormy
290bb003-6a66-4c03-bdcd-35c328fc3b05,e9871fa7-a6c4-4690-871a-d2764b114b5b,2024-01-30 19:00:12,-13.13,93.26,37.65,Foggy,Snow
3189f3a6-7866-41b9-aa4f-7842bcbf5dd1,9484dc0e-d826-4526-9d73-045b0229afe3,2024-01-30 19:00:12,-2.12,96.51,76.07,Clear,Rain
28d899ef-d13b-4902-ab60-98d1936ffaaa,e881c834-4cb8-4c43-9da7-43fce63a56b5,2024-01-30 19:00:12,-5.53,98.78,13.85,Clear,Sunny
2c1c4d0b-80b9-4fb6-b8a1-cefe348c4a67,1f5dbffd-933a-4f9a-b374-33756c1bf0dd,2024-01-30 19:00:12,19.61,94.01,14.65,Foggy,Stormy
f1a9a9e6-0e7b-467e-b999-905d12860897,2d917a48-6adf-49a2-a9ae-aa57b472ade8,2024-01-30 19:00:12,14.38,112.18,50.25,Foggy,Sunny
ffca8e09-13af-435f-b843-60eb5558a819,e999ee83-542c-48ea-8ed8-3bfc0b9d7722,2024-01-30 19:00:12,17.84,66.58,11.2,Clear,Stormy
1406916e-e7de-4431-8b75-24a9cf364b7c,653bd571-cdbf-44bf-aa08-ddf17c893dc8,2024-01-30 19:00:12,9.11,34.7,73.62,Foggy,Stormy
486cf468-9048-4e7f-986d-399306b030dd,e221080c-e478-4f0c-9fc1-ce96590863ca,2024-01-31 19:00:12,15.61,68.44,65.41,Cloudy,Stormy
e508ea50-0ecf-4dfd-8647-6b15ac86c800,656a0009-a90a-40fd-b527-77e5c7b263bd,2024-01-31 19:00:12,16.3,12.07,5.44,Cloudy,Sunny
603c167a-35a4-43a1-883c-1d91b1ba937e,bd0ae05e-c1f2-4e8b-8902-f042c8be684c,2024-01-31 19:00:12,26.74,138.77,66.44,Clear,Stormy
92bffcc3-7ff3-447a-ade9-b809822e4a2b,438247e2-cf1f-42cb-89a8-84ea2c3539d4,2024-01-31 19:00:12,32.52,38.06,99.19,Clear,Rain
07993f4c-8b0b-441b-8f91-0d1f700e375e,c64eb225-f2e3-4250-982a-023ac6e14e79,2024-01-31 19:00:12,-27.27,80.41,76.02,Clear,Sunny
0dea6445-3349-45c1-a28c-edab5440b9ca,701aa0b0-063d-4ff0-a145-e4394c57d423,2024-01-31 19:00:12,-25.86,7.98,60.2,Foggy,Stormy
c7ebf0de-b7be-456b-bcb8-36002ea6df09,1d59a1f9-3bac-4a76-95c6-b47c0054bc6f,2024-01-31 19:00:12,-14.94,117.77,57.09,Clear,Rain
dde05248-22e1-48a6-97a4-ca6b483dc995,9e229ea9-c661-4ed4-9fce-46b1358ac01c,2024-01-31 19:00:12,12.3,134.97,44.6,Foggy,Rain
f64b2a45-cf00-4b24-b525-9f787a39d037,50486b53-0478-4f00-8209-5a9501c8ae0f,2024-01-31 19:00:12,39.22,114.35,5.77,Cloudy,Stormy
980f591d-c365-4044-a959-0429e7b77d6b,c76d56e8-cc47-479f-a320-e6f635fe68e8,2024-01-31 19:00:12,38.45,80.12,71.37,Foggy,Stormy
b6155019-3184-4079-a75a-65b66649dc1d,d903af6e-f578-4f6d-9880-35a07499c97a,2024-01-31 19:00:12,-5.04,128.38,71.21,Foggy,Stormy
6bb54c81-c5e6-4bbe-8013-25098d24a121,d4438b0a-e207-4586-93bc-9f69c6f7532d,2024-01-31 19:00:12,-17.0,126.57,27.86,Foggy,Sunny
9b982d45-f822-434f-9a89-1460ff9c18e5,2cb1e916-de6b-49e6-b0ef-04905bccfddf,2024-01-31 19:00:12,17.47,40.01,13.05,Clear,Stormy
98d375f0-2583-42eb-a736-70ba301360cd,0dbabf17-74c9-4676-9ab0-5d845b12945a,2024-01-31 19:00:12,1.39,122.52,9.57,Foggy,Snow
1d85c351-5212-462e-80be-63eaaf519215,98ceccbb-bc67-4db3-abf3-28f2d66ad4c3,2024-01-31 19:00:12,16.57,130.27,74.24,Clear,Snow
edfe1d5b-d150-4f1c-8f4e-ed78df07a754,bec63dbc-7732-4e71-b98f-c13a1ca740ad,2024-01-31 19:00:12,-5.28,2.15,12.14,Foggy,Rain
aa4c7b58-1d17-4c2a-875b-213866879505,cd613894-43c0-4fd4-ae4b-ed6f7379e392,2024-01-31 19:00:12,-19.97,145.32,39.03,Foggy,Sunny
5c798fc4-805c-4fcf-9438-9aeeaa072f62,7e29f6f5-9e6f-40e9-bb67-2a79b6adfebe,2024-01-31 19:00:12,-15.94,50.73,50.74,Clear,Stormy
f41ee873-d5bc-44b8-a547-2c5d971fb0eb,a4c6baca-d334-4100-91da-aa722af4d675,2024-01-31 19:00:12,19.62,119.39,56.31,Cloudy,Snow
65b87c99-9dc2-4e53-a1bf-e74d0c051df7,f4539664-1a39-4a8b-9756-22ffa1db7387,2024-01-31 19:00:12,-26.99,138.4,54.58,Foggy,Sunny
b9d53970-adda-4cc8-aa82-1ed44a5b14e3,fafa0616-8c8d-456e-b3ed-f1fcaed32a9d,2024-02-01 19:00:12,2.99,143.69,75.58,Clear,Rain
9f62ca58-0b9d-4d50-9721-8781704b7076,c9e89d02-764d-4719-8f92-c171082aa879,2024-02-01 19:00:12,1.17,106.04,80.27,Clear,Stormy
492afe06-a457-44ff-b6c9-29ebcfbb00f0,23c62223-8595-4644-a852-70540d85027b,2024-02-02 19:00:12,-8.42,0.05,31.33,Clear,Stormy
99b77bc9-8882-407c-9848-17d6b91d4287,81c9268a-e79f-4436-a66d-ddbdf0e2a726,2024-02-02 19:00:12,34.06,4.35,54.8,Cloudy,Rain
5c18bf6f-53ef-4bcc-9a6f-d8f5c2684200,394bc0d3-e90d-4c08-8ccd-86f79e62ea6c,2024-02-02 19:00:12,39.72,121.74,10.27,Cloudy,Snow
6fd59833-d392-43c5-ae72-5bd7d76b6038,b565a91b-5ea6-481f-900a-9aea57795c76,2024-02-02 19:00:12,18.23,21.46,12.38,Cloudy,Rain
a0e78663-5703-43d1-a35f-7495522e093b,acd6a1c1-c662-4e2a-a44f-d574beb5b564,2024-02-02 19:00:12,-11.79,127.04,66.29,Foggy,Sunny
3279783b-230e-4bf5-9919-c54078b4fe96,4bc67113-7c20-4360-8e00-d49450d5ae4b,2024-02-02 19:00:12,-27.66,31.5,52.03,Cloudy,Sunny
c8315b43-a0c5-4e2a-bc80-dd0f7c7990cb,6ca8aa4c-2ea8-4dc1-9fa8-9a7af9913a76,2024-02-02 19:00:12,0.71,26.85,49.49,Clear,Rain
806a74fc-e812-4b71-a4b1-c2f79c1a2ec6,a1fb0088-46f0-4e9d-8b15-961c35cddff3,2024-02-02 19:00:12,38.53,91.6,9.05,Cloudy,Rain
3882b5e0-a6c8-420f-abb9-ae42d7beff14,1aac0c72-06eb-42d4-802a-5f7e49304c37,2024-02-02 19:00:12,-29.1,88.63,11.1,Foggy,Snow
44f47707-30b0-44a0-aa30-d546e89319e9,b868d50b-051a-43d9-a413-609b4936aaec,2024-02-02 19:00:12,25.49,7.52,98.55,Clear,Snow
7462046a-5014-4f17-924f-5c0b163d1d44,c1e7d6aa-de41-4aed-8079-2b748704d053,2024-02-02 19:00:12,15.36,87.82,2.69,Clear,Sunny
865bef77-d2c6-400c-a470-02cfb0cfe6b2,58ff34bd-8f75-4355-a25c-acd53f7cb35a,2024-02-02 19:00:12,31.85,139.89,2.7,Cloudy,Rain
5df68e79-167c-4ddb-8da9-459406c41a05,aa66eb67-b247-41ae-b07a-ad3d83a54c1f,2024-02-02 19:00:12,9.05,119.61,2.45,Clear,Rain
075c4dff-c6e5-422d-b3d6-0f787a13a0c4,0b39727e-aba6-4dd6-8599-c8370a985143,2024-02-02 19:00:12,-9.49,146.27,76.51,Clear,Snow
c9d62db6-fd3b-429e-a9df-01f5db4d9c60,89b481cb-f611-4480-9420-fef071fe9f5c,2024-02-02 19:00:12,21.93,80.37,66.17,Clear,Sunny
a10a72a3-af75-4a4d-9e27-aa5313fa33ee,5f4c8556-fbd0-4eb3-9775-601198ebeac8,2024-02-02 19:00:12,20.23,93.84,9.91,Cloudy,Sunny
ccd51e21-e43a-471c-909d-9d07eed4d9ce,fad3b491-c202-463f-bf8e-62459120b1c0,2024-02-02 19:00:12,-22.23,44.64,36.57,Clear,Sunny
9628a4a2-03da-41b7-add9-c6af24d6f87d,cf9a59f5-4816-486b-bccb-77b86bd2730f,2024-02-02 19:00:12,-2.87,67.59,37.82,Cloudy,Snow
b91db1a2-e12c-4c78-bf57-fe67fa1ad693,d9a2a4e5-ce87-430e-af89-6d9b59a20077,2024-02-03 19:00:12,-23.61,98.17,20.48,Clear,Stormy
aba4bbb6-4bf8-4a15-9454-a591ca5d57ed,dd9d840b-a200-44ce-a6cd-529f2e79669b,2024-02-03 19:00:12,-27.17,100.76,40.76,Foggy,Rain
acac2eee-bfb4-4988-8ad2-c31d954b23bb,50c2884f-f88d-4a34-9907-654948798bd2,2024-02-03 19:00:12,-9.48,93.19,60.56,Cloudy,Rain
b2c3780f-a316-45c6-a9ed-1f7701683716,6fb09c63-a6b9-4470-bce5-7b9102123726,2024-02-03 19:00:12,4.61,17.51,85.52,Cloudy,Sunny
